,income,employment,edu_ski_tra,health_depri,crime,hous_serv,living_env,cluster_id
4229,0.113,0.06,9.376,-0.517,0.047,38.84,40.248,0
4230,0.13,0.073,13.282,-0.533,0.267,50.338,36.545,0
4231,0.265,0.182,21.854,0.778,1.015,44.528,29.089,1
4232,0.203,0.121,20.278,0.08,0.71,43.289,31.812,1
4233,0.125,0.07,17.028,-0.197,0.405,40.612,31.994,0
4234,0.086,0.061,9.478,-0.668,0.254,30.34,34.693,0
4235,0.157,0.081,21.7,-0.275,0.846,53.481,36.74,0
4236,0.117,0.076,16.451,-0.315,0.274,32.708,38.391,0
4237,0.126,0.056,14.492,-0.55,0.553,27.715,33.167,0
4238,0.1,0.056,8.445,-0.641,0.206,31.991,29.731,0
4239,0.122,0.06,13.198,-0.893,0.105,36.954,31.663,0
4240,0.184,0.108,25.715,-0.476,0.543,47.777,26.854,1
4241,0.186,0.099,16.046,0.202,-0.159,43.184,39.94,0
4242,0.095,0.073,11.758,-0.354,-0.359,28.053,25.236,0
4243,0.041,0.048,4.192,-0.773,0.636,24.653,23.031,2
4244,0.088,0.075,12.874,-0.637,0.254,33.377,18.579,0
4245,0.073,0.051,11.533,-0.337,0.447,23.831,27.656,2
4246,0.161,0.108,17.715,-0.154,0.124,42.99,20.492,0
4247,0.172,0.112,22.036,-0.411,0.415,39.01,21.536,1
4248,0.124,0.081,15.75,-0.642,0.014,31.493,19.608,0
4249,0.147,0.104,9.553,-0.007,0.138,37.076,18.691,0
4250,0.088,0.065,11.412,-0.582,-0.121,21.512,23.397,2
4251,0.055,0.064,13.291,-0.483,0.282,26.819,22.266,2
4252,0.079,0.054,17.65,-0.786,0.037,28.846,36.556,0
4253,0.102,0.08,8.647,-0.133,0.742,38.232,43.409,0
4254,0.124,0.072,12.104,-0.207,0.018,31.797,35.437,0
4255,0.193,0.117,19.528,0.011,0.86,41.241,37.988,1
4256,0.176,0.075,27.292,-0.039,0.578,46.279,35.412,1
4257,0.102,0.068,11.664,-0.215,0.335,29.993,43.608,0
4258,0.139,0.098,21.071,-0.045,0.956,33.59,39.226,0
4259,0.11,0.073,13.628,-0.067,0.518,36.811,35.964,0
4260,0.108,0.044,16.478,-0.392,-0.198,34.26,26.508,0
4261,0.07,0.043,10.729,-0.869,0.148,33.239,37.648,2
4262,0.116,0.077,11.854,-0.356,0.003,33.237,44.729,0
4263,0.056,0.03,9.16,-0.576,-0.535,28.659,41.33,2
4264,0.119,0.071,18.795,-0.006,0.04,41.663,53.813,0
4265,0.1,0.062,7.198,-0.437,-0.221,36.489,36.324,0
4266,0.114,0.064,9.337,-0.327,0.44,38.376,39.45,0
4267,0.098,0.064,13.95,0.163,0.18,38.876,44.289,0
4268,0.114,0.072,13.54,-0.285,0.772,26.268,34.626,0
4269,0.13,0.097,17.686,-0.62,0.407,35.03,36.043,0
4270,0.061,0.048,8.846,-0.756,0.571,20.128,29.735,2
4271,0.148,0.086,15.609,-0.242,0.685,30.736,30.229,0
4272,0.105,0.061,7.405,-0.705,0.396,23.975,34.205,2
4273,0.289,0.166,28.481,0.161,0.12,45.66,24.742,1
4274,0.099,0.07,13.598,-0.43,-0.026,22.947,27.387,0
4275,0.197,0.151,32.855,0.62,0.027,32.905,23.46,1
4276,0.214,0.16,20.968,0.089,0.933,35.785,25.139,1
4277,0.046,0.05,9.776,-0.675,-0.077,20.168,22.272,2
4278,0.034,0.037,6.722,-0.925,-0.155,23.125,20.874,2
4279,0.119,0.095,9.876,-0.052,0.352,27.532,24.751,0
4280,0.204,0.146,26.7,-0.002,0.353,36.402,27.252,1
4281,0.223,0.155,34.743,0.511,0.342,36.566,23.299,1
4282,0.146,0.076,11.465,-0.224,0.699,30.062,30.521,0
4283,0.135,0.076,18.428,-0.023,0.715,36.387,47.562,0
4284,0.139,0.065,10.747,0.082,0.039,40.519,33.733,0
4285,0.219,0.153,16.448,0.661,0.84,39.736,31.787,1
4286,0.097,0.061,8.169,-0.303,0.472,28.791,36.361,0
4287,0.124,0.063,13.352,-0.424,-0.036,32.408,45.536,0
4288,0.151,0.073,7.911,-0.631,1.668,38.735,37.09,0
4289,0.263,0.162,27.457,0.55,0.289,39.139,30.857,1
4290,0.313,0.196,32.56,0.284,1.177,41.613,36.676,1
4291,0.18,0.114,20.914,-0.07,0.57,33.392,43.839,0
4292,0.123,0.086,23.565,-0.03,0.225,34.162,27.297,0
4293,0.228,0.133,21.448,-0.39,0.643,34.922,44.82,1
4294,0.182,0.097,27.794,0.052,0.934,36.449,38.272,1
4295,0.191,0.114,20.966,0.34,0.081,38.31,29.398,1
4296,0.153,0.108,14.527,0.128,0.633,40.764,38.237,0
4297,0.104,0.063,12.086,-0.078,0.229,37.76,52.112,0
4298,0.242,0.228,29.712,0.124,0.428,39.784,33.091,1
4299,0.149,0.084,6.494,-0.045,0.764,31.584,37.404,0
4300,0.175,0.101,9.359,0.089,0.816,37.673,34.327,0
4301,0.24,0.138,17.812,0.313,0.91,38.338,26.62,1
4302,0.145,0.077,12.203,0.302,0.999,36.749,36.317,0
4303,0.116,0.076,6.63,-0.761,0.355,34.334,32.632,0
4304,0.19,0.131,34.441,0.732,0.331,34.35,23.385,1
4305,0.129,0.085,17.7,-0.243,0.89,26.335,26.507,0
4306,0.165,0.104,28.232,0.197,0.61,31.781,20.425,1
4307,0.113,0.101,18.49,-0.035,0.529,36.079,24.11,0
4308,0.13,0.09,16.717,-0.108,0.719,30.917,32.189,0
4309,0.123,0.072,15.661,-0.448,0.44,30.167,31.604,0
4310,0.086,0.062,15.201,-0.713,0.452,38.421,49.508,0
4311,0.244,0.156,22.385,0.529,1.053,45.704,45.288,1
4312,0.157,0.102,16.363,-0.504,0.418,35.785,37.892,0
4313,0.152,0.095,31.377,-0.572,0.626,36.777,35.816,1
4314,0.181,0.118,22.109,0.762,0.579,45.604,46.555,1
4315,0.218,0.157,23.475,0.323,0.432,42.96,44.779,1
4316,0.189,0.096,16.785,-0.264,0.211,35.847,36.586,0
4317,0.14,0.082,17.798,-0.174,0.779,35.139,41.055,0
4318,0.123,0.064,19.776,-0.557,0.246,41.909,33.224,0
4319,0.308,0.192,23.178,0.2,0.205,41.067,20.049,1
4320,0.141,0.102,16.05,-0.193,0.009,40.975,24.029,0
4321,0.112,0.062,9.727,0.075,0.884,40.062,44.661,0
4322,0.146,0.081,12.687,-0.25,0.953,35.935,46.536,0
4323,0.186,0.115,21.169,-0.239,0.212,41.362,28.763,1
4324,0.151,0.103,20.992,0.127,0.632,43.022,35.223,0
4325,0.12,0.091,10.635,-0.261,0.76,43.173,47.287,0
4326,0.154,0.101,11.406,-0.065,0.221,36.713,43.814,0
4327,0.1,0.067,7.959,-0.099,0.564,35.797,42.095,0
4328,0.127,0.06,10.623,-0.15,0.133,35.117,32.069,0
4329,0.106,0.082,12.115,-0.312,0.857,34.744,60.375,0
4330,0.094,0.056,6.465,-0.628,0.358,35.225,48.155,0
4331,0.073,0.051,5.298,-0.581,-0.574,30.69,42.424,2
4332,0.17,0.107,16.311,0.176,1.342,38.204,35.343,0
4333,0.22,0.118,22.07,0.262,0.784,44.015,33.984,1
4334,0.168,0.097,18.24,0.391,0.863,37.721,30.811,0
4335,0.14,0.085,16.164,-0.422,0.395,34.379,41.556,0
4336,0.098,0.059,15.046,-0.77,-0.141,32.961,36.406,0
4337,0.136,0.101,17.869,-0.203,0.993,37.508,33.466,0
4338,0.333,0.202,33.345,0.176,1.035,42.477,18.525,1
4339,0.072,0.066,17.126,-0.382,0.241,27.43,31.112,0
4340,0.097,0.065,19.688,-1.072,0.195,28.234,27.973,0
4341,0.153,0.105,26.119,-0.202,0.43,30.022,31.047,0
4342,0.122,0.083,18.717,-0.15,0.744,44.177,33.76,0
4343,0.15,0.082,19.502,-0.192,0.281,42.236,29.576,0
4344,0.178,0.112,23.613,-0.091,1.188,32.796,27.644,1
4345,0.313,0.216,31.377,0.345,0.27,38.497,19.263,1
4346,0.14,0.09,7.223,-0.267,0.344,30.198,32.514,0
4347,0.165,0.09,22.119,-0.166,0.399,34.375,41.086,0
4348,0.334,0.189,38.753,0.084,0.347,42.153,19.831,1
4349,0.175,0.107,17.653,0.595,0.563,35.749,37.218,0
4350,0.095,0.051,10.702,-0.964,-0.378,35.03,35.588,2
4351,0.128,0.083,11.829,0.095,0.36,40.949,34.836,0
4352,0.107,0.054,12.376,-0.721,0.106,29.96,26.157,0
4353,0.271,0.152,25.599,0.161,0.757,42.565,23.984,1
4354,0.113,0.081,7.706,-0.07,-0.232,27.235,37.062,0
4355,0.101,0.054,6.302,-0.28,-0.017,25.677,35.318,0
4356,0.197,0.109,14.844,0.096,-0.097,42.758,42.568,0
4357,0.085,0.058,9.203,-0.588,0.42,37.992,35.718,0
4358,0.264,0.184,23.548,0.139,0.36,49.269,24.582,1
4359,0.173,0.126,26.004,0.104,1.028,39.361,45.629,1
4360,0.208,0.111,15.444,0.17,0.601,40.118,49.79,0
4361,0.051,0.032,4.336,-0.563,0.693,19.054,25.822,2
4362,0.079,0.052,0.344,-0.093,0.158,21.314,27.068,2
4363,0.104,0.059,8.914,-0.109,0.598,26.394,33.367,0
4364,0.102,0.057,0.905,-0.146,0.571,22.477,37.588,0
4365,0.086,0.056,4.473,-0.284,0.198,26.452,27.895,2
4366,0.027,0.009,0.323,-1.251,-0.024,12.684,29.857,2
4367,0.024,0.018,0.042,-1.117,-0.615,10.609,31.422,2
4368,0.045,0.044,5.45,-0.929,0.106,25.939,32.519,2
4369,0.045,0.023,1.984,-0.697,0.044,15.81,31.204,2
4370,0.092,0.061,1.77,-0.085,0.322,23.986,34.632,0
4371,0.09,0.065,5.846,-0.301,0.385,25.072,30.884,0
4372,0.086,0.032,3.562,-0.641,0.209,31.112,39.827,2
4373,0.101,0.053,4.933,-0.282,0.664,39.383,28.479,0
4374,0.113,0.052,4.598,-0.164,0.056,25.861,40.244,0
4375,0.097,0.055,1.786,0.036,0.5,36.597,29.114,0
4376,0.119,0.106,2.149,0.007,0.242,36.052,30.637,0
4377,0.071,0.065,0.823,-0.483,0.006,26.707,43.61,2
4378,0.123,0.091,8.317,0.334,0.406,27.123,68.334,0
4379,0.035,0.022,0.947,-0.849,-0.034,14.334,38.508,2
4380,0.067,0.036,10.685,-0.537,-1.038,46.309,24.004,2
4381,0.102,0.074,3.375,-0.145,-0.198,27.034,31.317,0
4382,0.105,0.061,3.404,-0.194,0.098,21.241,26.642,2
4383,0.137,0.095,4.684,0.026,0.229,25.796,26.113,0
4384,0.222,0.102,9.733,-0.144,0.182,28.467,20.94,0
4385,0.069,0.049,5.137,-0.13,0.012,23.939,28.51,2
4386,0.119,0.087,7.709,-0.12,-0.636,20.578,33.128,0
4387,0.064,0.04,1.939,-0.364,-0.211,16.22,28.856,2
4388,0.093,0.046,8.574,-0.248,0.014,26.006,31.313,2
4389,0.076,0.037,3.097,-0.502,-0.966,32.195,28.012,2
4390,0.129,0.083,6.608,-0.075,-0.248,29.252,25.865,0
4391,0.038,0.035,0.236,-1.17,0.29,21.135,40.132,2
4392,0.111,0.073,7.988,0.179,-0.332,30.272,35.955,0
4393,0.075,0.031,0.688,-0.987,-0.302,21.34,38.847,2
4394,0.041,0.018,0.5,-1.452,-0.668,30.707,31.298,2
4395,0.054,0.031,6.408,-0.973,-0.1,23.691,33.738,2
4396,0.064,0.032,4.484,-1.212,-0.749,25.303,31.184,2
4397,0.069,0.042,6.431,-0.943,-0.426,22.911,37.444,2
4398,0.085,0.05,6.759,-0.277,0.772,28.203,29.942,0
4399,0.054,0.033,4.164,-0.88,0.11,22.824,27.56,2
4400,0.035,0.023,0.557,-0.633,0.146,18.859,36.202,2
4401,0.07,0.062,3.839,-0.577,0.251,22.821,30.881,2
4402,0.145,0.059,9.778,-0.067,0.444,27.372,25.487,0
4403,0.055,0.039,2.84,-0.336,-0.144,18.085,32.853,2
4404,0.099,0.066,2.523,-0.158,0.181,29.083,22.887,0
4405,0.069,0.051,2.377,-0.917,0.015,24.678,41.109,2
4406,0.112,0.066,6.408,-0.646,0.017,29.757,24.467,2
4407,0.09,0.06,2.874,-0.967,-0.065,21.949,39.252,2
4408,0.116,0.064,6.404,-0.311,0.246,26.707,33.615,0
4409,0.127,0.068,9.266,-0.723,-0.164,27.681,34.086,0
4410,0.126,0.076,14.269,-0.645,-0.238,24.979,28.377,0
4411,0.15,0.079,10.197,-0.716,-0.101,27.045,33.546,0
4412,0.126,0.07,4.427,-0.371,0.319,32.982,37.293,0
4413,0.251,0.169,26.681,0.667,-0.107,33.505,22.484,1
4414,0.119,0.066,8.06,-0.207,1.003,31.134,38.572,0
4415,0.15,0.078,6.927,0.096,0.91,26.883,35.758,0
4416,0.09,0.039,5.267,-0.487,0.763,26.126,36.627,0
4417,0.201,0.124,16.633,0.251,0.473,31.966,30.365,1
4418,0.102,0.045,4.26,-0.589,0.008,25.661,35.471,2
4419,0.118,0.069,2.751,-0.433,-0.141,27.021,30.927,0
4420,0.184,0.102,6.178,0.367,0.036,27.659,43.357,0
4421,0.133,0.083,4.669,-0.285,-0.302,24.268,26.663,0
4422,0.184,0.129,15.228,0.05,0.486,27.045,35.326,0
4423,0.056,0.033,1.104,-0.709,1.128,18.581,41.62,2
4424,0.276,0.171,18.777,0.731,0.471,36.334,23.307,1
4425,0.14,0.075,8.766,0.115,0.01,30.947,55.448,0
4426,0.234,0.132,13.716,0.372,0.824,40.475,27.221,1
4427,0.189,0.101,17.967,-0.205,0.313,34.732,26.219,0
4428,0.254,0.155,15.281,0.264,0.577,37.364,26.808,1
4429,0.179,0.121,5.865,0.072,0.642,31.83,34.216,0
4430,0.265,0.17,21.159,0.706,0.951,33.709,24.865,1
4431,0.048,0.034,0.811,-0.877,-0.172,19.079,27.103,2
4432,0.048,0.032,0.071,-0.833,0.017,22.173,28.847,2
4433,0.072,0.046,0.26,-0.516,0.656,19.42,32.832,2
4434,0.039,0.03,2.471,-0.891,0.333,25.378,40.603,2
4435,0.045,0.037,2.49,-0.596,-0.349,16.993,23.953,2
4436,0.135,0.12,5.775,-0.1,0.205,27.305,23.142,0
4437,0.109,0.063,5.611,-0.015,0.148,28.692,36.402,0
4438,0.096,0.085,7.8,0.519,0.245,25.928,30.185,0
4439,0.112,0.042,4.117,-0.125,0.167,26.089,20.351,2
4440,0.073,0.051,5.477,-0.322,0.847,28.059,44.859,0
4441,0.029,0.018,12.371,-0.824,0.562,20.898,36.854,2
4442,0.064,0.04,1.727,-0.411,0.519,23.69,27.781,2
4443,0.026,0.016,0.1,-1.153,0.233,12.989,35.285,2
4444,0.02,0.02,0.101,-1.457,-0.462,12.425,34.083,2
4445,0.033,0.018,0.158,-1.23,-0.629,10.193,32.98,2
4446,0.056,0.047,1.063,-0.726,-0.672,19.266,32.23,2
4447,0.054,0.034,0.986,-1.358,-0.275,15.029,23.738,2
4448,0.048,0.028,0.105,-1.076,-0.166,19.685,34.493,2
4449,0.077,0.041,3.418,-0.629,0.938,25.613,53.31,0
4450,0.215,0.116,15.153,-0.058,0.182,34.273,47.76,0
4451,0.164,0.094,8.483,-0.074,0.512,37.906,72.509,0
4452,0.108,0.076,7.704,0.245,0.047,28.37,32.062,0
4453,0.119,0.079,11.94,-0.01,0.327,24.256,34.529,0
4454,0.058,0.025,4.272,-0.828,0.598,21.404,40.904,2
4455,0.25,0.14,17.49,0.43,-0.096,38.584,18.798,1
4456,0.169,0.084,23.67,0.123,0.411,31.899,18.56,0
4457,0.168,0.104,14.793,0.183,0.62,30.011,23.832,0
4458,0.25,0.142,26.903,0.762,0.218,32.773,16.594,1
4459,0.187,0.095,18.443,-0.075,0.506,31.437,23.852,0
4460,0.142,0.09,8.75,-0.328,1.062,35.035,21.583,0
4461,0.139,0.099,16.034,0.028,0.409,45.471,36.312,0
4462,0.277,0.146,29.845,0.654,0.057,33.929,15.623,1
4463,0.212,0.126,13.071,0.361,0.092,39.638,26.946,1
4464,0.179,0.123,16.049,0.246,-0.035,38.826,20.089,1
4465,0.08,0.039,2.255,-0.233,0.215,26.69,42.729,0
4466,0.114,0.078,2.865,-0.275,0.417,25.928,43.297,0
4467,0.106,0.05,1.833,0.322,0.558,29.717,38.607,0
4468,0.116,0.06,6.135,-0.482,-0.319,27.957,35.66,0
4469,0.063,0.042,3.466,-1.806,-0.709,23.893,34.612,2
4470,0.087,0.046,2.151,-0.33,0.097,25.386,29.071,2
4471,0.273,0.143,17.284,0.306,-0.467,37.44,22.898,1
4472,0.049,0.031,2.698,-0.195,0.089,21.578,34.928,2
4473,0.054,0.035,2.77,-0.651,-0.157,21.427,41.035,2
4474,0.04,0.033,1.676,-0.704,-0.134,15.091,41.792,2
4475,0.036,0.035,1.906,-0.48,0.775,22.969,45.709,2
4476,0.028,0.022,0.574,-0.868,-0.149,16.462,42.642,2
4477,0.176,0.132,6.991,-0.029,0.412,26.966,35.862,0
4478,0.125,0.082,4.939,-0.024,0.266,27.034,31.353,0
4479,0.171,0.127,12.003,0.176,0.328,25.146,36.317,0
4480,0.07,0.039,0.908,-0.715,-0.207,21.53,24.414,2
4481,0.028,0.02,0.287,-1.196,-0.364,13.412,33.326,2
4482,0.05,0.029,6.7,-0.819,-0.093,19.687,29.988,2
4483,0.029,0.027,0.249,-0.87,-0.494,14.948,36.42,2
4484,0.092,0.067,0.775,-0.372,-0.16,19.219,26.817,2
4485,0.043,0.03,2.626,-0.497,0.027,14.463,36.164,2
4486,0.03,0.02,0.521,-1.103,-1.037,11.06,25.511,2
4487,0.215,0.119,12.588,-0.181,0.231,40.422,26.766,0
4488,0.125,0.063,3.919,-0.248,0.899,28.991,33.847,0
4489,0.03,0.015,1.213,-0.92,0.358,19.838,45.217,2
4490,0.015,0.02,0.091,-1.4,0.209,18.669,41.458,2
4491,0.099,0.07,2.296,-0.824,-0.283,25.236,25.842,2
4492,0.019,0.013,0.915,-0.984,-0.607,16.424,38.531,2
4493,0.028,0.024,0.444,-1.622,-0.035,21.868,34.003,2
4494,0.098,0.054,7.563,-0.261,0.68,25.408,28.095,0
4495,0.029,0.019,0.139,-0.655,0.403,26.525,46.29,2
4496,0.102,0.064,5.102,-0.481,1.234,29.419,36.117,0
4497,0.092,0.056,6.826,-0.476,0.39,24.627,41.299,0
4498,0.158,0.082,4.682,-0.182,0.385,30.19,34.986,0
4499,0.221,0.092,15.649,-0.046,1.054,35.107,52.271,0
4500,0.127,0.072,13.995,-0.051,-0.613,29.567,25.969,0
4501,0.254,0.161,22.371,0.664,0.732,35.617,26.204,1
4502,0.096,0.051,10.605,-0.357,0.384,32.62,28.502,0
4503,0.146,0.076,15.563,0.548,0.134,35.252,21.253,0
4504,0.051,0.032,1.829,-1.002,1.473,19.78,33.192,2
4505,0.041,0.033,1.471,-1.168,1.176,24.249,42.324,2
4506,0.074,0.059,2.756,-0.345,-0.041,22.319,41.187,2
4507,0.086,0.052,3.755,-0.809,0.555,31.974,40.286,0
4508,0.105,0.061,19.721,-0.289,0.263,42.432,31.991,0
4509,0.069,0.045,1.32,-0.602,-0.151,21.689,21.572,2
4510,0.11,0.077,8.584,-0.165,0.794,31.391,25.33,0
4511,0.014,0.016,0.793,-1.487,0.355,23.932,31.706,2
4512,0.055,0.059,0.496,0.271,0.341,25.972,30.374,0
4513,0.067,0.055,1.38,-1.019,-0.422,23.348,32.729,2
4514,0.119,0.098,5.318,1.082,-0.747,38.045,21.544,0
4515,0.058,0.043,1.023,-1.235,0.059,24.982,24.127,2
4516,0.234,0.144,18.587,0.212,0.212,33.843,18.181,1
4517,0.153,0.084,8.854,0.217,0.166,28.082,28.338,0
4518,0.079,0.039,1.746,-0.989,-0.434,21.883,23.534,2
4519,0.249,0.119,14.84,-0.141,-0.442,32.893,19.173,1
4520,0.1,0.063,3.876,-0.561,-0.212,26.414,23.821,2
4521,0.094,0.071,12.108,-0.872,-0.251,25.542,19.649,2
4522,0.129,0.076,8.997,-0.341,-0.262,26.241,20.888,0
4523,0.13,0.087,3.557,-0.549,-0.864,29.06,17.219,2
4524,0.035,0.041,1.393,-1.54,0.008,15.675,30.705,2
4525,0.059,0.037,3.677,-0.803,-0.408,27.992,35.268,2
4526,0.033,0.022,1.556,-1.443,-0.798,21.916,25.728,2
4527,0.124,0.094,2.572,-0.34,-0.183,36.165,34.595,0
4528,0.117,0.085,13.266,-0.043,0.445,41.092,23.791,0
4529,0.18,0.113,7.728,-0.009,-0.228,30.846,18.482,0
4530,0.117,0.071,8.83,-0.119,0.225,36.401,19.008,0
4531,0.214,0.117,19.184,0.717,0.051,32.761,18.554,1
4532,0.061,0.04,14.799,-2.011,0.695,18.552,47.688,2
4533,0.108,0.08,12.759,-1.461,0.14,19.447,39.136,2
4534,0.076,0.048,6.62,-1.842,0.043,20.589,30.686,2
4535,0.045,0.019,6.457,-2.464,-0.379,19.803,26.962,2
4536,0.038,0.025,1.574,-2.313,-0.453,18.466,32.409,2
4537,0.05,0.025,11.401,-1.599,-1.11,23.261,40.12,2
4538,0.101,0.048,8.659,-0.452,0.706,24.671,33.505,0
4539,0.058,0.046,2.277,-1.358,0.354,17.709,40.894,2
4540,0.072,0.051,3.988,-1.16,0.431,22.168,39.314,2
4541,0.137,0.105,7.8,-0.423,0.747,27.75,44.198,0
4542,0.025,0.01,3.459,-1.909,0.729,21.73,50.447,2
4543,0.073,0.048,7.353,-0.511,0.728,25.555,40.935,0
4544,0.053,0.035,2.54,-1.561,-0.929,25.027,30.629,2
4545,0.035,0.02,5.954,-2.16,0.125,20.553,39.256,2
4546,0.126,0.103,2.699,-0.695,-0.018,23.733,52.05,0
4547,0.043,0.028,1.021,-1.892,-0.374,25.19,61.821,2
4548,0.092,0.074,1.858,-1.221,1.208,21.075,40.493,2
4549,0.286,0.203,26.28,0.247,-0.306,27.256,26.967,1
4550,0.197,0.145,7.189,-0.141,0.276,21.871,39.147,0
4551,0.179,0.155,11.014,0.009,0.239,22.362,59.957,0
4552,0.14,0.105,2.953,-0.563,-0.006,22.369,35.177,0
4553,0.263,0.148,15.597,0.163,0.026,24.742,35.671,1
4554,0.385,0.256,32.239,0.442,-0.277,28.455,23.928,1
4555,0.283,0.179,16.34,-0.058,0.633,23.319,31.277,1
4556,0.267,0.172,6.887,0.257,0.583,25.278,32.767,1
4557,0.164,0.105,11.063,-0.249,0.273,23.683,29.282,0
4558,0.183,0.125,8.957,-0.026,-0.03,23.051,30.175,0
4559,0.182,0.124,12.077,0.019,0.451,22.782,31.431,0
4560,0.252,0.155,12.039,-0.059,0.529,23.798,44.142,1
4561,0.025,0.017,6.054,-1.959,0.857,19.019,44.367,2
4562,0.07,0.042,9.947,-0.894,-1.158,24.152,45.063,2
4563,0.051,0.032,5.96,-0.846,0.521,30.281,47.705,2
4564,0.024,0.019,1.929,-2.064,0.586,19.211,37.698,2
4565,0.108,0.063,13.385,-1.082,1.282,23.592,46.891,0
4566,0.116,0.088,9.808,-0.671,1.141,26.079,51.444,0
4567,0.009,0.007,0.361,-2.576,0.217,17.361,38.612,2
4568,0.006,0.003,5.284,-2.34,-0.855,19.788,31.686,2
4569,0.009,0.007,4.805,-2.528,1.982,17.528,51.545,2
4570,0.013,0.006,2.295,-2.762,-1.274,19.949,36.369,2
4571,0.013,0.006,3.779,-2.792,-0.196,25.349,59.133,2
4572,0.008,0.007,6.899,-2.321,-0.649,20.247,37.317,2
4573,0.034,0.026,2.485,-1.795,1.046,21.053,47.548,2
4574,0.026,0.02,2.994,-2.124,0.098,26.387,36.628,2
4575,0.058,0.03,3.114,-0.78,0.843,25.149,36.709,2
4576,0.253,0.165,10.259,0.36,0.156,28.489,35.34,1
4577,0.08,0.05,9.793,-1.073,0.747,24.451,44.723,2
4578,0.078,0.06,4.095,-0.591,1.465,31.351,38.327,0
4579,0.053,0.03,2.4,-1.514,0.932,26.465,51.443,2
4580,0.048,0.037,5.285,-1.775,0.181,28.223,40.504,2
4581,0.063,0.034,3.45,-1.166,-0.696,17.462,44.905,2
4582,0.315,0.214,22.182,0.27,0.592,27.939,37.474,1
4583,0.059,0.029,4.762,-2.141,0.597,17.18,38.993,2
4584,0.028,0.016,1.384,-1.708,-0.126,11.189,33.803,2
4585,0.042,0.02,1.105,-0.935,0.631,11.103,27.727,2
4586,0.025,0.015,0.646,-2.2,-0.276,10.804,26.515,2
4587,0.148,0.114,4.25,-0.3,0.441,23.3,45.923,0
4588,0.175,0.12,5.448,-0.601,-0.13,20.999,30.62,0
4589,0.243,0.153,12.795,-0.194,0.898,24.255,33.88,1
4590,0.206,0.131,13.828,-0.154,-0.151,23.441,27.529,0
4591,0.057,0.026,6.017,-1.963,-0.109,21.574,50.201,2
4592,0.011,0.009,3.033,-2.398,-0.531,16.021,49.819,2
4593,0.035,0.021,1.454,-2.169,-0.229,20.846,57.811,2
4594,0.111,0.065,13.01,-0.536,-0.651,25.484,37.274,2
4595,0.012,0.007,0.884,-2.723,-0.649,21.968,45.614,2
4596,0.038,0.024,0.172,-1.733,-0.363,20.928,69.231,2
4597,0.206,0.14,20.38,0.16,0.475,22.984,40.099,1
4598,0.216,0.146,13.199,-0.074,0.234,22.382,42.808,0
4599,0.23,0.152,19.59,-0.051,0.616,24.141,42.833,1
4600,0.288,0.2,16.558,0.465,0.728,24.365,31.75,1
4601,0.313,0.196,21.196,-0.066,0.115,24.742,25.341,1
4602,0.244,0.152,13.807,-0.051,0.248,23.127,33.89,1
4603,0.076,0.045,17.012,-1.645,-0.642,22.075,29.831,2
4604,0.21,0.107,15.352,-0.585,0.631,30.624,39.103,0
4605,0.047,0.034,3.766,-2.03,-0.227,18.807,46.394,2
4606,0.022,0.007,3.589,-2.887,0.207,25.403,47.97,2
4607,0.122,0.057,5.516,-0.614,0.029,22.468,35.939,2
4608,0.223,0.143,4.818,0.049,-0.745,24.344,34.973,0
4609,0.047,0.025,2.261,-2.469,-0.492,20.873,31.228,2
4610,0.054,0.026,6.307,-1.985,-1.359,18.589,54.183,2
4611,0.283,0.28,20.313,1.161,-0.833,21.907,26.1,1
4612,0.1,0.105,7.629,-1.141,-0.702,18.2,55.552,2
4613,0.172,0.14,3.345,-0.136,1.262,26.387,50.109,0
4614,0.216,0.226,3.812,0.647,-0.334,24.915,45.73,1
4615,0.006,0.012,4.252,-2.151,0.01,19.643,54.538,2
4616,0.144,0.111,13.171,-0.507,-0.131,22.635,34.673,0
4617,0.044,0.031,0.325,-1.338,-0.176,21.097,47.206,2
4618,0.057,0.021,1.995,-1.086,-1.2,23.748,46.246,2
4619,0.253,0.161,8.738,0.428,0.897,26.887,30.485,1
4620,0.15,0.085,5.466,-0.289,0.39,26.633,38.574,0
4621,0.085,0.054,1.163,-1.022,-0.395,17.789,40.069,2
4622,0.176,0.113,8.142,-0.298,-0.895,22.87,36.467,0
4623,0.187,0.165,5.517,0.32,-0.941,20.726,33.836,0
4624,0.096,0.072,5.824,-1.242,-1.218,20.273,60.305,2
4625,0.198,0.155,11.147,-0.165,-0.328,26.833,43.753,0
4626,0.167,0.12,2.015,0.073,-0.031,22.236,36.915,0
4627,0.044,0.04,0.956,-1.44,-0.284,20.308,42.013,2
4628,0.087,0.061,1.945,-1.128,-0.15,20.379,44.938,2
4629,0.179,0.079,2.753,-0.318,-0.523,23.828,39.153,0
4630,0.064,0.047,2.129,-1.395,0.391,14.353,37.824,2
4631,0.158,0.115,2.527,0.224,-0.18,24.465,39.673,0
4632,0.126,0.09,1.818,-0.665,-0.25,19.982,39.317,2
4633,0.331,0.226,21.818,0.891,0.716,24.425,34.614,1
4634,0.237,0.147,8.471,0.151,0.112,26.477,32.999,0
4635,0.168,0.119,4.441,0.269,-0.01,26.26,29.712,0
4636,0.321,0.206,19.094,0.241,0.358,24.912,39.957,1
4637,0.193,0.115,6.727,-0.173,0.875,23.148,32.017,0
